stem	name	acc	category	gene_name	source	hmm_file	nseq	cutoff	added_date	status
Sid_FpvH_iron_release_PA2404_Paeruginosa_PAO1_180602	Sid_FpvH_iron_release_PA2404_Paeruginosa_PAO1_180602		iron_aquisition-siderophore_transport	FpvH-family-siderophore-transport	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/Sid_FpvH_iron_release_PA2404_Paeruginosa_PAO1_180602.hmm	25	50.0	2026-04-21	active
Sid_FpvJ_PA2405_Paeruginosa_PAO1_180602	Sid_FpvJ_PA2405_Paeruginosa_PAO1_180602		iron_aquisition-siderophore_transport	FpvJ-family-siderophore-transport	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/Sid_FpvJ_PA2405_Paeruginosa_PAO1_180602.hmm	25	40.0	2026-04-21	active
Sid_IroB_Shigella_dysenteriae_AAR13266.1_180606	Sid_IroB_Shigella_dysenteriae_AAR13266.1_180606		iron_aquisition-siderophore_transport	IroB-family-siderophore-transport	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/Sid_IroB_Shigella_dysenteriae_AAR13266.1_180606.hmm	25	132.0	2026-04-21	active
Sid_IroE_Shigella_dysenteriae_AAR13269.1_180606	Sid_IroE_Shigella_dysenteriae_AAR13269.1_180606		iron_aquisition-siderophore_transport	IroE-family-siderophore-transport	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/Sid_IroE_Shigella_dysenteriae_AAR13269.1_180606.hmm	25	20.0	2026-04-21	active
Sid_LbtC_Legiobactin_PAP2_superfamily_Legionella_oakridgensis_AHE65915.1_180604	Sid_LbtC_Legiobactin_PAP2_superfamily_Legionella_oakridgensis_AHE65915.1_180604		iron_aquisition-siderophore_transport	MFS-transporter	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/Sid_LbtC_Legiobactin_PAP2_superfamily_Legionella_oakridgensis_AHE65915.1_180604.hmm	20	20.0	2026-04-21	active
Sid_PvdR_Pyoverdine_export_Paeruginosa_PA2389_180623	Sid_PvdR_Pyoverdine_export_Paeruginosa_PA2389_180623		iron_aquisition-siderophore_transport	PvdR-family-sideropore-export	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/Sid_PvdR_Pyoverdine_export_Paeruginosa_PA2389_180623.hmm	25	61.0	2026-04-21	active
Sid_PvdT_Pyoverdine_export_Paeruginosa_PA2390_180623	Sid_PvdT_Pyoverdine_export_Paeruginosa_PA2390_180623		iron_aquisition-siderophore_transport	PvdT-family-siderophore-export	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/Sid_PvdT_Pyoverdine_export_Paeruginosa_PA2390_180623.hmm	25	175.0	2026-04-21	active
Sid_VabS_Vanchrobactin_Export_Vibrio_anguillarum_CAJ45638.1_180623	Sid_VabS_Vanchrobactin_Export_Vibrio_anguillarum_CAJ45638.1_180623		iron_aquisition-siderophore_transport	VabS-family-siderophore-export	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/Sid_VabS_Vanchrobactin_Export_Vibrio_anguillarum_CAJ45638.1_180623.hmm	25	204.0	2026-04-21	active
Sid_ViuB_Vibriobactin_siderophore_transport_utilization_protein_Vibrio_cholerae_A5F660.txt-nr	Sid_ViuB_Vibriobactin_siderophore_transport_utilization_protein_Vibrio_cholerae_A5F660		iron_aquisition-siderophore_transport	ViuB-family-siderophore-utilization	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/Sid_ViuB_Vibriobactin_siderophore_transport_utilization_protein_Vibrio_cholerae_A5F660.txt-nr.hmm	25	0.0	2026-04-21	active
Sid_YqjH_NADPH-dep_ferric_chelate_reductase_enterobactin_Q46871_Escherichia_coli_180606	Sid_YqjH_NADPH-dep_ferric_chelate_reductase_enterobactin_Q46871_Escherichia_coli_180606		iron_aquisition-siderophore_transport	YqjH-family-iron-reductase	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/Sid_YqjH_NADPH-dep_ferric_chelate_reductase_enterobactin_Q46871_Escherichia_coli_180606.hmm	25	27.0	2026-04-21	active
put_B4EXX6_V2	put_B4EXX6_V2		iron_aquisition-siderophore_transport	put_B4EXX6_V2	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_B4EXX6_V2.hmm	12	542.6	2026-04-21	active
put_B4EXY3_V2	put_B4EXY3_V2		iron_aquisition-siderophore_transport	put_B4EXY3_V2	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_B4EXY3_V2.hmm	8	306.4	2026-04-21	active
put_FcuA_V3_corr	put_FcuA_V3_corr		iron_aquisition-siderophore_transport	put_FcuA_V3_corr	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_FcuA_V3_corr.hmm	566	853.8	2026-04-21	active
put_FhuA_V3_corr	put_FhuA_V3_corr		iron_aquisition-siderophore_transport	put_FhuA_V3_corr	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_FhuA_V3_corr.hmm	599	844.0	2026-04-21	active
put_FhuE_V2_corr	put_FhuE_V2_corr		iron_aquisition-siderophore_transport	put_FhuE_V2_corr	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_FhuE_V2_corr.hmm	488	775.5	2026-04-21	active
put_FiuA_V3_corr	put_FiuA_V3_corr		iron_aquisition-siderophore_transport	put_FiuA_V3_corr	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_FiuA_V3_corr.hmm	535	879.7	2026-04-21	active
HasB-TonB_paralog_heme_uptake-rep	HasB-TonB_paralog_heme_uptake_fam1-rep		iron_aquisition-siderophore_transport_potential	TonB-family	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport_potential/HasB-TonB_paralog_heme_uptake-rep.hmm	21	75.0	2026-04-21	active
PF01618-MotA_TolQ_ExbB_proton_channel_family	PF01618-MotA_TolQ_ExbB_proton_channel_family	PF01618.11	iron_aquisition-siderophore_transport_potential	ExbB-family	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport_potential/PF01618-MotA_TolQ_ExbB_proton_channel_family.hmm	28	22.3	2026-04-21	active
PF02472-ExbD	PF02472-ExbD	PF02472.11	iron_aquisition-siderophore_transport_potential	ExbD-family	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport_potential/PF02472-ExbD.hmm	80	32.7	2026-04-21	active
PF03544_TonB_C	PF03544_TonB_C	PF03544.14	iron_aquisition-siderophore_transport_potential	TonB-family	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport_potential/PF03544_TonB_C.hmm	67	24.6	2026-04-21	active
PF13103_TonB_2	PF13103_TonB_2	PF13103.6	iron_aquisition-siderophore_transport_potential	TonB-family	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport_potential/PF13103_TonB_2.hmm	56	21.8	2026-04-21	active
PF16031_TonB_N	PF16031_TonB_N	PF16031.5	iron_aquisition-siderophore_transport_potential	TonB-family	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport_potential/PF16031_TonB_N.hmm	10	33.6	2026-04-21	active
PF01325-Iron_dependent_repressor-dtxR_family_N	Fe_dep_repress	PF01325.14	iron_gene_regulation	PF01325-Iron_dependent_repressor-dtxR_family_N	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_gene_regulation/PF01325-Iron_dependent_repressor-dtxR_family_N.hmm	10	40.1	2026-04-21	active
PF01475-Iron_dependent_repressor-fur_family	FUR	PF01475.14	iron_gene_regulation	PF01475-Iron_dependent_repressor-fur_family	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_gene_regulation/PF01475-Iron_dependent_repressor-fur_family.hmm	24	23.8	2026-04-21	active
PF02742-Iron_dependent_repressor-dtxR_family_metal_binding_domain	Fe_dep_repr_C	PF02742.10	iron_gene_regulation	PF02742-Iron_dependent_repressor-dtxR_family_metal_binding_domain	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_gene_regulation/PF02742-Iron_dependent_repressor-dtxR_family_metal_binding_domain.hmm	141	20.7	2026-04-21	active
PF04773_FecR	PF04773_FecR	PF04773.13	iron_gene_regulation	PF04773_FecR	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_gene_regulation/PF04773_FecR.hmm	108	21.3	2026-04-21	active
PF09012_sub-FeoC_like_transcriptional_regulator	FeoC		iron_gene_regulation	PF09012_sub-FeoC_like_transcriptional_regulator	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_gene_regulation/PF09012_sub-FeoC_like_transcriptional_regulator.hmm	5	20.9	2026-04-21	active
Sid_FpvI_regulator_PA2387_Paeruginosa_PAO1_180620	Sid_FpvI_regulator_PA2387_Paeruginosa_PAO1_180620		iron_gene_regulation	Sid_FpvI_regulator_PA2387_Paeruginosa_PAO1_180620	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_gene_regulation/Sid_FpvI_regulator_PA2387_Paeruginosa_PAO1_180620.hmm	25	50.0	2026-04-21	active
Sid_PchR_pyochelin_regulator_Pseudomonas_aeruginosa_PA4227_180623	Sid_PchR_pyochelin_regulator_Pseudomonas_aeruginosa_PA4227_180623		iron_gene_regulation	Sid_PchR_pyochelin_regulator_Pseudomonas_aeruginosa_PA4227_180623	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_gene_regulation/Sid_PchR_pyochelin_regulator_Pseudomonas_aeruginosa_PA4227_180623.hmm	25	18.3	2026-04-21	active
Sid_PvdS_regulator_Paeruginosa_PA2426_180620	Sid_PvdS_regulator_Paeruginosa_PA2426_180620		iron_gene_regulation	Sid_PvdS_regulator_Paeruginosa_PA2426_180620	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_gene_regulation/Sid_PvdS_regulator_Paeruginosa_PA2426_180620.hmm	25	18.7	2026-04-21	active
Sid_YqjI_regulator_for_YqjH_P64588_Escherichia_coli_180606	Sid_YqjI_regulator_for_YqjH_P64588_Escherichia_coli_180606		iron_gene_regulation	Sid_YqjI_regulator_for_YqjH_P64588_Escherichia_coli_180606	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_gene_regulation/Sid_YqjI_regulator_for_YqjH_P64588_Escherichia_coli_180606.hmm	25	20.0	2026-04-21	active
Cyc1	Cyc1		iron_oxidation	Cyc1	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_oxidation/Cyc1.hmm	5	98.0	2026-04-21	active
Cyc2_repCluster1	Cyc2_repCluster1		iron_oxidation	Cyc2_repCluster1	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_oxidation/Cyc2_repCluster1.hmm	9	31.5	2026-04-21	active
Cyc2_repCluster2	Cyc2_repCluster2		iron_oxidation	Cyc2_repCluster2	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_oxidation/Cyc2_repCluster2.hmm	12	27.8	2026-04-21	active
Cyc2_repCluster3	Cyc2_repCluster3		iron_oxidation	Cyc2_repCluster3	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_oxidation/Cyc2_repCluster3.hmm	38	27.3	2026-04-21	active
FoxA	FoxA		iron_oxidation	FoxA	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_oxidation/FoxA.hmm	5	128.0	2026-04-21	active
FoxB	FoxB		iron_oxidation	FoxB	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_oxidation/FoxB.hmm	5	66.0	2026-04-21	active
FoxC	FoxC		iron_oxidation	FoxC	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_oxidation/FoxC.hmm	5	62.0	2026-04-21	active
FoxE	FoxE		iron_oxidation	FoxE	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_oxidation/FoxE.hmm	6	37.0	2026-04-21	active
FoxY	FoxY		iron_oxidation	FoxY	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_oxidation/FoxY.hmm	5	124.0	2026-04-21	active
FoxZ	FoxZ		iron_oxidation	FoxZ	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_oxidation/FoxZ.hmm	5	150.0	2026-04-21	active
MtoA	MtoA		iron_oxidation	MtoA	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_oxidation/MtoA.hmm	10	140.0	2026-04-21	active
MtrB_TIGR03509	MtrB_TIGR03509		iron_oxidation	MtrB_TIGR03509	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_oxidation/MtrB_TIGR03509.hmm	10	240.05	2026-04-21	active
sulfocyanin	sulfocyanin		iron_oxidation	sulfocyanin	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_oxidation/sulfocyanin.hmm	6	45.4	2026-04-21	active
CymA	CymA		iron_reduction	CymA	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/CymA.hmm	4	237.0	2026-04-21	active
DFE_0448	DFE_0448		iron_reduction	DFE_0448	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/DFE_0448.hmm	11	27.5	2026-04-21	active
DFE_0449	DFE_0449		iron_reduction	DFE_0449	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/DFE_0449.hmm	15	30.0	2026-04-21	active
DFE_0450	DFE_0450		iron_reduction	DFE_0450	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/DFE_0450.hmm	9	30.0	2026-04-21	active
DFE_0451	DFE_0451		iron_reduction	DFE_0451	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/DFE_0451.hmm	17	64.0	2026-04-21	active
DFE_0461	DFE_0461		iron_reduction	DFE_0461	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/DFE_0461.hmm	15	40.0	2026-04-21	active
DFE_0462	DFE_0462		iron_reduction	DFE_0462	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/DFE_0462.hmm	14	40.0	2026-04-21	active
DFE_0463	DFE_0463		iron_reduction	DFE_0463	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/DFE_0463.hmm	5	100.0	2026-04-21	active
DFE_0464	DFE_0464		iron_reduction	DFE_0464	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/DFE_0464.hmm	19	25.0	2026-04-21	active
DFE_0465	DFE_0465		iron_reduction	DFE_0465	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/DFE_0465.hmm	20	20.0	2026-04-21	active
DmkA	DmkA		iron_reduction	DmkA	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/DmkA.hmm	25	17.0	2026-04-21	active
DmkB	DmkB		iron_reduction	DmkB	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/DmkB.hmm	25	25.0	2026-04-21	active
EetA	EetA		iron_reduction	EetA	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/EetA.hmm	25	20.0	2026-04-21	active
EetB	EetB		iron_reduction	EetB	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/EetB.hmm	25	30.0	2026-04-21	active
FmnA	FmnA		iron_reduction	FmnA	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/FmnA.hmm	25	60.0	2026-04-21	active
FmnB	FmnB		iron_reduction	FmnB	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/FmnB.hmm	25	33.0	2026-04-21	active
GACE_1843	GACE_1843		iron_reduction	GACE_1843	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/GACE_1843.hmm	4	64.1	2026-04-21	active
GACE_1844	GACE_1844		iron_reduction	GACE_1844	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/GACE_1844.hmm	3	59.6	2026-04-21	active
GACE_1845	GACE_1845		iron_reduction	GACE_1845	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/GACE_1845.hmm	19	56.1	2026-04-21	active
GACE_1846	GACE_1846		iron_reduction	GACE_1846	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/GACE_1846.hmm	30	52.7	2026-04-21	active
GACE_1847	GACE_1847		iron_reduction	GACE_1847	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/GACE_1847.hmm	4	140.2	2026-04-21	active
MtrA	MtrA		iron_reduction	MtrA	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/MtrA.hmm	9	140.0	2026-04-21	active
MtrB_TIGR03509	MtrB_TIGR03509		iron_reduction	MtrB_TIGR03509	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/MtrB_TIGR03509.hmm	10	240.05	2026-04-21	active
MtrC_TIGR03507	MtrC_TIGR03507		iron_reduction	MtrC_TIGR03507	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/MtrC_TIGR03507.hmm	13	209.3	2026-04-21	active
Ndh2	Ndh2		iron_reduction	Ndh2	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/Ndh2.hmm	25	40.0	2026-04-21	active
OmcF	OmcF		iron_reduction	OmcF	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/OmcF.hmm	5	83.7	2026-04-21	active
OmcS	OmcS		iron_reduction	OmcS	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/OmcS.hmm	7	78.2	2026-04-21	active
OmcZ	OmcZ		iron_reduction	OmcZ	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/OmcZ.hmm	5	76.9	2026-04-21	active
PplA	PplA		iron_reduction	PplA	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/PplA.hmm	25	32.0	2026-04-21	active
t4ap	t4ap		iron_reduction	t4ap	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_reduction/t4ap.hmm	33	102.0	2026-04-21	active
Fe_binding_yfeA_1	Fe_binding_yfeA_1		iron_resistance	Iron-binding protein YfeA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Fe_binding_yfeA_1.hmm	19	0.0	2026-04-21	active
Fe_ferripyoverdine_receptor_1	Fe_ferripyoverdine_receptor_1		iron_resistance	Ferripyoverdine receptor	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Fe_ferripyoverdine_receptor_1.hmm	25	0.0	2026-04-21	active
Fe_periplasmic_1	Fe_periplasmic_1		iron_resistance	Iron-utilization periplasmic protein	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Fe_periplasmic_1.hmm	35	0.0	2026-04-21	active
Fe_permease_efeU_1	Fe_permease_efeU_1		iron_resistance	Iron permease EfeU	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Fe_permease_efeU_1.hmm	11	0.0	2026-04-21	active
Fe_pyochelin_1	Fe_pyochelin_1		iron_resistance	Fe(3+)-pyochelin receptor	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Fe_pyochelin_1.hmm	25	0.0	2026-04-21	active
Fe_superoxide_dismutase_1	Fe_superoxide_dismutase_1		iron_resistance	Superoxide dismutase [Fe]	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Fe_superoxide_dismutase_1.hmm	4	0.0	2026-04-21	active
Fe_transport_1	Fe_transport_1		iron_resistance	Chelated iron transport system membrane protein YfeB	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Fe_transport_1.hmm	25	0.0	2026-04-21	active
Fe_transport_2	Fe_transport_2		iron_resistance	Chelated iron transport system membrane protein YfeC	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Fe_transport_2.hmm	25	0.0	2026-04-21	active
Fe_transport_3	Fe_transport_3		iron_resistance	Chelated iron transport system membrane protein YfeD	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Fe_transport_3.hmm	25	0.0	2026-04-21	active
Fe_transport_fbpB_1	Fe_transport_fbpB_1		iron_resistance	Fe(3+)-transport system permease protein FbpB 2	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Fe_transport_fbpB_1.hmm	38	0.0	2026-04-21	active
Fe_transport_fbpC_1	Fe_transport_fbpC_1		iron_resistance	Fe(3+) ions import ATP-binding protein FbpC 2	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Fe_transport_fbpC_1.hmm	50	0.0	2026-04-21	active
Fe_transport_fecD_1	Fe_transport_fecD_1		iron_resistance	Fe(3+) dicitrate transport system permease protein FecD	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Fe_transport_fecD_1.hmm	25	0.0	2026-04-21	active
Fe_transport_fecE_1	Fe_transport_fecE_1		iron_resistance	Fe(3+) dicitrate transport ATP-binding protein FecE	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/Fe_transport_fecE_1.hmm	25	0.0	2026-04-21	active
PF00210-Ferritin_like_domain	PF00210-Ferritin_like_domain	PF00210.19	iron_storage	PF00210-Ferritin_like_domain	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_storage/PF00210-Ferritin_like_domain.hmm	243	44.0	2026-04-21	active
PF13668_Ferritin_like_domain	PF13668_Ferritin_like_domain	PF13668.6	iron_storage	PF13668_Ferritin_like_domain	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_storage/PF13668_Ferritin_like_domain.hmm	102	23.4	2026-04-21	active
Transferrin_TbpB_binding_protein_Haemophilus_influenzae_P44971	Transferrin_TbpB_binding_protein_Haemophilus_influenzae_P44971		iron_storage	Transferrin_TbpB_binding_protein_Haemophilus_influenzae_P44971	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_storage/Transferrin_TbpB_binding_protein_Haemophilus_influenzae_P44971.hmm	25	40.0	2026-04-21	active
MamA	MamA		magnetosome_formation	MamA	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/magnetosome_formation/MamA.hmm	7	119.0	2026-04-21	active
MamB	MamB		magnetosome_formation	MamB	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/magnetosome_formation/MamB.hmm	7	273.9	2026-04-21	active
MamE	MamE		magnetosome_formation	MamE	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/magnetosome_formation/MamE.hmm	7	170.5	2026-04-21	active
MamI	MamI		magnetosome_formation	MamI	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/magnetosome_formation/MamI.hmm	42	62.3	2026-04-21	active
MamK	MamK		magnetosome_formation	MamK	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/magnetosome_formation/MamK.hmm	9	108.9	2026-04-21	active
MamL	MamL		magnetosome_formation	MamL	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/magnetosome_formation/MamL.hmm	18	84.1	2026-04-21	active
MamM	MamM		magnetosome_formation	MamM	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/magnetosome_formation/MamM.hmm	5	207.0	2026-04-21	active
MamO	MamO		magnetosome_formation	MamO	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/magnetosome_formation/MamO.hmm	8	140.4	2026-04-21	active
MamP	MamP		magnetosome_formation	MamP	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/magnetosome_formation/MamP.hmm	5	105.2	2026-04-21	active
MamQ	MamQ		magnetosome_formation	MamQ	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/magnetosome_formation/MamQ.hmm	46	183.4	2026-04-21	active
As_glutaredoxin_1	As_glutaredoxin_1		metal_resistance-arsenic	Glutaredoxin arsenate reductase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_glutaredoxin_1.hmm	15	0.0	2026-04-21	active
As_lyase_1	As_lyase_1		metal_resistance-arsenic	Alkylmercury lyase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_lyase_1.hmm	48	0.0	2026-04-21	active
As_lyase_2	As_lyase_2		metal_resistance-arsenic	Alkylmercury lyase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_lyase_2.hmm	2	0.0	2026-04-21	active
As_lyase_3	As_lyase_3		metal_resistance-arsenic	Alkylmercury lyase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_lyase_3.hmm	23	0.0	2026-04-21	active
As_methyltransferase_1	As_methyltransferase_1		metal_resistance-arsenic	Arsenite methyltransferase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_methyltransferase_1.hmm	3	0.0	2026-04-21	active
As_methyltransferase_2	As_methyltransferase_2		metal_resistance-arsenic	Arsenite methyltransferase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_methyltransferase_2.hmm	14	0.0	2026-04-21	active
As_methyltransferase_3	As_methyltransferase_3		metal_resistance-arsenic	Arsenite methyltransferase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_methyltransferase_3.hmm	13	0.0	2026-04-21	active
As_methyltransferase_4	As_methyltransferase_4		metal_resistance-arsenic	Arsenite methyltransferase	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_methyltransferase_4.hmm	9	0.0	2026-04-21	active
As_oxidase_aioA_1	As_oxidase_aioA_1		metal_resistance-arsenic	Arsenite oxidase subunit AioA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_oxidase_aioA_1.hmm	5	0.0	2026-04-21	active
As_oxidase_aioA_2	As_oxidase_aioA_2		metal_resistance-arsenic	Arsenite oxidase subunit AioA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_oxidase_aioA_2.hmm	6	0.0	2026-04-21	active
As_oxidase_aioA_3	As_oxidase_aioA_3		metal_resistance-arsenic	Arsenite oxidase subunit AioA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_oxidase_aioA_3.hmm	16	0.0	2026-04-21	active
As_oxidase_aioA_4	As_oxidase_aioA_4		metal_resistance-arsenic	Arsenite oxidase subunit AioA	methmmdb	/Users/lgallucc/Desktop/LocalBioinf/iron/hmms/As_oxidase_aioA_4.hmm	3	0.0	2026-04-21	active
